fuelbeds,area,fm_duff,fm_1000hr,can_con_pct,shrub_black_pct,pile_black_pct,units,ecoregion,fm_litter,season
42_233,100,30,60,20,80,90,tons,western,30,fall
42_311,100,30,60,20,80,90,tons,western,30,fall
42_312,100,30,60,20,80,90,tons,western,30,fall
42_313,100,30,60,20,80,90,tons,western,30,fall
42_321,100,30,60,20,80,90,tons,western,30,fall
42_322,100,30,60,20,80,90,tons,western,30,fall
42_323,100,30,60,20,80,90,tons,western,30,fall
42_331,100,30,60,20,80,90,tons,western,30,fall
42_332,100,30,60,20,80,90,tons,western,30,fall
42_333,100,30,60,20,80,90,tons,western,30,fall
42_411,100,30,60,20,80,90,tons,western,30,fall
42_412,100,30,60,20,80,90,tons,western,30,fall
42_413,100,30,60,20,80,90,tons,western,30,fall
42_421,100,30,60,20,80,90,tons,western,30,fall
42_422,100,30,60,20,80,90,tons,western,30,fall
42_423,100,30,60,20,80,90,tons,western,30,fall
42_431,100,30,60,20,80,90,tons,western,30,fall
42_432,100,30,60,20,80,90,tons,western,30,fall
42_433,100,30,60,20,80,90,tons,western,30,fall
42_511,100,30,60,20,80,90,tons,western,30,fall
42_512,100,30,60,20,80,90,tons,western,30,fall
42_513,100,30,60,20,80,90,tons,western,30,fall
42_521,100,30,60,20,80,90,tons,western,30,fall
42_522,100,30,60,20,80,90,tons,western,30,fall
42_523,100,30,60,20,80,90,tons,western,30,fall
42_531,100,30,60,20,80,90,tons,western,30,fall
42_532,100,30,60,20,80,90,tons,western,30,fall
42_533,100,30,60,20,80,90,tons,western,30,fall
43_111,100,30,60,20,80,90,tons,western,30,fall
43_112,100,30,60,20,80,90,tons,western,30,fall
43_113,100,30,60,20,80,90,tons,western,30,fall
43_121,100,30,60,20,80,90,tons,western,30,fall
43_122,100,30,60,20,80,90,tons,western,30,fall
43_123,100,30,60,20,80,90,tons,western,30,fall
43_131,100,30,60,20,80,90,tons,western,30,fall
43_132,100,30,60,20,80,90,tons,western,30,fall
43_133,100,30,60,20,80,90,tons,western,30,fall
43_211,100,30,60,20,80,90,tons,western,30,fall
43_212,100,30,60,20,80,90,tons,western,30,fall
43_213,100,30,60,20,80,90,tons,western,30,fall
43_221,100,30,60,20,80,90,tons,western,30,fall
43_222,100,30,60,20,80,90,tons,western,30,fall
43_223,100,30,60,20,80,90,tons,western,30,fall
43_231,100,30,60,20,80,90,tons,western,30,fall
43_232,100,30,60,20,80,90,tons,western,30,fall
43_233,100,30,60,20,80,90,tons,western,30,fall
43_311,100,30,60,20,80,90,tons,western,30,fall
43_312,100,30,60,20,80,90,tons,western,30,fall
43_313,100,30,60,20,80,90,tons,western,30,fall
43_321,100,30,60,20,80,90,tons,western,30,fall
43_322,100,30,60,20,80,90,tons,western,30,fall
43_323,100,30,60,20,80,90,tons,western,30,fall
43_331,100,30,60,20,80,90,tons,western,30,fall
43_332,100,30,60,20,80,90,tons,western,30,fall
43_333,100,30,60,20,80,90,tons,western,30,fall
43_411,100,30,60,20,80,90,tons,western,30,fall
43_412,100,30,60,20,80,90,tons,western,30,fall
43_413,100,30,60,20,80,90,tons,western,30,fall
43_421,100,30,60,20,80,90,tons,western,30,fall
43_422,100,30,60,20,80,90,tons,western,30,fall
43_423,100,30,60,20,80,90,tons,western,30,fall
43_431,100,30,60,20,80,90,tons,western,30,fall
43_432,100,30,60,20,80,90,tons,western,30,fall
43_433,100,30,60,20,80,90,tons,western,30,fall
43_511,100,30,60,20,80,90,tons,western,30,fall
43_512,100,30,60,20,80,90,tons,western,30,fall
43_513,100,30,60,20,80,90,tons,western,30,fall
43_521,100,30,60,20,80,90,tons,western,30,fall
43_522,100,30,60,20,80,90,tons,western,30,fall
43_523,100,30,60,20,80,90,tons,western,30,fall
43_531,100,30,60,20,80,90,tons,western,30,fall
43_532,100,30,60,20,80,90,tons,western,30,fall
43_533,100,30,60,20,80,90,tons,western,30,fall
44_111,100,30,60,20,80,90,tons,western,30,fall
44_112,100,30,60,20,80,90,tons,western,30,fall
44_113,100,30,60,20,80,90,tons,western,30,fall
44_121,100,30,60,20,80,90,tons,western,30,fall
44_122,100,30,60,20,80,90,tons,western,30,fall
44_123,100,30,60,20,80,90,tons,western,30,fall
44_131,100,30,60,20,80,90,tons,western,30,fall
44_132,100,30,60,20,80,90,tons,western,30,fall
44_133,100,30,60,20,80,90,tons,western,30,fall
45_111,100,30,60,20,80,90,tons,western,30,fall
45_112,100,30,60,20,80,90,tons,western,30,fall
45_113,100,30,60,20,80,90,tons,western,30,fall
45_121,100,30,60,20,80,90,tons,western,30,fall
45_122,100,30,60,20,80,90,tons,western,30,fall
45_123,100,30,60,20,80,90,tons,western,30,fall
45_131,100,30,60,20,80,90,tons,western,30,fall
45_132,100,30,60,20,80,90,tons,western,30,fall
45_133,100,30,60,20,80,90,tons,western,30,fall
45_211,100,30,60,20,80,90,tons,western,30,fall
45_212,100,30,60,20,80,90,tons,western,30,fall
45_213,100,30,60,20,80,90,tons,western,30,fall
45_221,100,30,60,20,80,90,tons,western,30,fall
45_222,100,30,60,20,80,90,tons,western,30,fall
45_223,100,30,60,20,80,90,tons,western,30,fall
45_231,100,30,60,20,80,90,tons,western,30,fall
45_232,100,30,60,20,80,90,tons,western,30,fall
45_233,100,30,60,20,80,90,tons,western,30,fall
45_311,100,30,60,20,80,90,tons,western,30,fall
45_312,100,30,60,20,80,90,tons,western,30,fall
45_313,100,30,60,20,80,90,tons,western,30,fall
45_321,100,30,60,20,80,90,tons,western,30,fall
45_322,100,30,60,20,80,90,tons,western,30,fall
45_323,100,30,60,20,80,90,tons,western,30,fall
45_331,100,30,60,20,80,90,tons,western,30,fall
45_332,100,30,60,20,80,90,tons,western,30,fall
45_333,100,30,60,20,80,90,tons,western,30,fall
45_411,100,30,60,20,80,90,tons,western,30,fall
45_412,100,30,60,20,80,90,tons,western,30,fall
45_413,100,30,60,20,80,90,tons,western,30,fall
45_421,100,30,60,20,80,90,tons,western,30,fall
45_422,100,30,60,20,80,90,tons,western,30,fall
45_423,100,30,60,20,80,90,tons,western,30,fall
45_431,100,30,60,20,80,90,tons,western,30,fall
45_432,100,30,60,20,80,90,tons,western,30,fall
45_433,100,30,60,20,80,90,tons,western,30,fall
45_511,100,30,60,20,80,90,tons,western,30,fall
45_512,100,30,60,20,80,90,tons,western,30,fall
45_513,100,30,60,20,80,90,tons,western,30,fall
45_521,100,30,60,20,80,90,tons,western,30,fall
45_522,100,30,60,20,80,90,tons,western,30,fall
45_523,100,30,60,20,80,90,tons,western,30,fall
45_531,100,30,60,20,80,90,tons,western,30,fall
45_532,100,30,60,20,80,90,tons,western,30,fall
45_533,100,30,60,20,80,90,tons,western,30,fall
46_111,100,30,60,20,80,90,tons,western,30,fall
46_112,100,30,60,20,80,90,tons,western,30,fall
46_113,100,30,60,20,80,90,tons,western,30,fall
46_121,100,30,60,20,80,90,tons,western,30,fall
46_122,100,30,60,20,80,90,tons,western,30,fall
46_123,100,30,60,20,80,90,tons,western,30,fall
46_131,100,30,60,20,80,90,tons,western,30,fall
46_132,100,30,60,20,80,90,tons,western,30,fall
46_133,100,30,60,20,80,90,tons,western,30,fall
47_111,100,30,60,20,80,90,tons,western,30,fall
47_112,100,30,60,20,80,90,tons,western,30,fall
47_113,100,30,60,20,80,90,tons,western,30,fall
47_121,100,30,60,20,80,90,tons,western,30,fall
47_122,100,30,60,20,80,90,tons,western,30,fall
47_123,100,30,60,20,80,90,tons,western,30,fall
47_131,100,30,60,20,80,90,tons,western,30,fall
47_132,100,30,60,20,80,90,tons,western,30,fall
47_133,100,30,60,20,80,90,tons,western,30,fall
47_211,100,30,60,20,80,90,tons,western,30,fall
47_212,100,30,60,20,80,90,tons,western,30,fall
47_213,100,30,60,20,80,90,tons,western,30,fall
47_221,100,30,60,20,80,90,tons,western,30,fall
47_222,100,30,60,20,80,90,tons,western,30,fall
47_223,100,30,60,20,80,90,tons,western,30,fall
47_231,100,30,60,20,80,90,tons,western,30,fall
47_232,100,30,60,20,80,90,tons,western,30,fall
47_233,100,30,60,20,80,90,tons,western,30,fall
47_311,100,30,60,20,80,90,tons,western,30,fall
47_312,100,30,60,20,80,90,tons,western,30,fall
47_313,100,30,60,20,80,90,tons,western,30,fall
47_321,100,30,60,20,80,90,tons,western,30,fall
47_322,100,30,60,20,80,90,tons,western,30,fall
47_323,100,30,60,20,80,90,tons,western,30,fall
47_331,100,30,60,20,80,90,tons,western,30,fall
47_332,100,30,60,20,80,90,tons,western,30,fall
47_333,100,30,60,20,80,90,tons,western,30,fall
47_411,100,30,60,20,80,90,tons,western,30,fall
47_412,100,30,60,20,80,90,tons,western,30,fall
47_413,100,30,60,20,80,90,tons,western,30,fall
47_421,100,30,60,20,80,90,tons,western,30,fall
47_422,100,30,60,20,80,90,tons,western,30,fall
47_423,100,30,60,20,80,90,tons,western,30,fall
47_431,100,30,60,20,80,90,tons,western,30,fall
47_432,100,30,60,20,80,90,tons,western,30,fall
47_433,100,30,60,20,80,90,tons,western,30,fall
47_511,100,30,60,20,80,90,tons,western,30,fall
47_512,100,30,60,20,80,90,tons,western,30,fall
47_513,100,30,60,20,80,90,tons,western,30,fall
47_521,100,30,60,20,80,90,tons,western,30,fall
47_522,100,30,60,20,80,90,tons,western,30,fall
47_523,100,30,60,20,80,90,tons,western,30,fall
47_531,100,30,60,20,80,90,tons,western,30,fall
47_532,100,30,60,20,80,90,tons,western,30,fall
47_533,100,30,60,20,80,90,tons,western,30,fall
48_111,100,30,60,20,80,90,tons,western,30,fall
48_112,100,30,60,20,80,90,tons,western,30,fall
48_113,100,30,60,20,80,90,tons,western,30,fall
48_121,100,30,60,20,80,90,tons,western,30,fall
48_122,100,30,60,20,80,90,tons,western,30,fall
48_123,100,30,60,20,80,90,tons,western,30,fall
48_131,100,30,60,20,80,90,tons,western,30,fall
48_132,100,30,60,20,80,90,tons,western,30,fall
48_133,100,30,60,20,80,90,tons,western,30,fall
48_211,100,30,60,20,80,90,tons,western,30,fall
48_212,100,30,60,20,80,90,tons,western,30,fall
48_213,100,30,60,20,80,90,tons,western,30,fall
48_221,100,30,60,20,80,90,tons,western,30,fall
48_222,100,30,60,20,80,90,tons,western,30,fall
48_223,100,30,60,20,80,90,tons,western,30,fall
48_231,100,30,60,20,80,90,tons,western,30,fall
48_232,100,30,60,20,80,90,tons,western,30,fall
48_233,100,30,60,20,80,90,tons,western,30,fall
48_311,100,30,60,20,80,90,tons,western,30,fall
48_312,100,30,60,20,80,90,tons,western,30,fall
48_313,100,30,60,20,80,90,tons,western,30,fall
48_321,100,30,60,20,80,90,tons,western,30,fall
48_322,100,30,60,20,80,90,tons,western,30,fall
48_323,100,30,60,20,80,90,tons,western,30,fall
48_331,100,30,60,20,80,90,tons,western,30,fall
48_332,100,30,60,20,80,90,tons,western,30,fall
48_333,100,30,60,20,80,90,tons,western,30,fall
48_411,100,30,60,20,80,90,tons,western,30,fall
48_412,100,30,60,20,80,90,tons,western,30,fall
48_413,100,30,60,20,80,90,tons,western,30,fall
48_421,100,30,60,20,80,90,tons,western,30,fall
48_422,100,30,60,20,80,90,tons,western,30,fall
48_423,100,30,60,20,80,90,tons,western,30,fall
48_431,100,30,60,20,80,90,tons,western,30,fall
48_432,100,30,60,20,80,90,tons,western,30,fall
48_433,100,30,60,20,80,90,tons,western,30,fall
48_511,100,30,60,20,80,90,tons,western,30,fall
48_512,100,30,60,20,80,90,tons,western,30,fall
48_513,100,30,60,20,80,90,tons,western,30,fall
48_521,100,30,60,20,80,90,tons,western,30,fall
48_522,100,30,60,20,80,90,tons,western,30,fall
48_523,100,30,60,20,80,90,tons,western,30,fall
48_531,100,30,60,20,80,90,tons,western,30,fall
48_532,100,30,60,20,80,90,tons,western,30,fall
48_533,100,30,60,20,80,90,tons,western,30,fall
49_111,100,30,60,20,80,90,tons,western,30,fall
49_112,100,30,60,20,80,90,tons,western,30,fall
49_113,100,30,60,20,80,90,tons,western,30,fall
49_121,100,30,60,20,80,90,tons,western,30,fall
49_122,100,30,60,20,80,90,tons,western,30,fall
49_123,100,30,60,20,80,90,tons,western,30,fall
49_131,100,30,60,20,80,90,tons,western,30,fall
49_132,100,30,60,20,80,90,tons,western,30,fall
49_133,100,30,60,20,80,90,tons,western,30,fall
51_111,100,30,60,20,80,90,tons,western,30,fall
51_112,100,30,60,20,80,90,tons,western,30,fall
51_113,100,30,60,20,80,90,tons,western,30,fall
51_121,100,30,60,20,80,90,tons,western,30,fall
51_122,100,30,60,20,80,90,tons,western,30,fall
51_123,100,30,60,20,80,90,tons,western,30,fall
51_131,100,30,60,20,80,90,tons,western,30,fall
51_132,100,30,60,20,80,90,tons,western,30,fall
51_133,100,30,60,20,80,90,tons,western,30,fall
52_111,100,30,60,20,80,90,tons,western,30,fall
52_112,100,30,60,20,80,90,tons,western,30,fall
52_113,100,30,60,20,80,90,tons,western,30,fall
52_121,100,30,60,20,80,90,tons,western,30,fall
52_122,100,30,60,20,80,90,tons,western,30,fall
52_123,100,30,60,20,80,90,tons,western,30,fall
52_131,100,30,60,20,80,90,tons,western,30,fall
52_132,100,30,60,20,80,90,tons,western,30,fall
52_133,100,30,60,20,80,90,tons,western,30,fall
52_211,100,30,60,20,80,90,tons,western,30,fall
52_212,100,30,60,20,80,90,tons,western,30,fall
52_213,100,30,60,20,80,90,tons,western,30,fall
52_221,100,30,60,20,80,90,tons,western,30,fall
52_222,100,30,60,20,80,90,tons,western,30,fall
52_223,100,30,60,20,80,90,tons,western,30,fall
52_231,100,30,60,20,80,90,tons,western,30,fall
52_232,100,30,60,20,80,90,tons,western,30,fall
52_233,100,30,60,20,80,90,tons,western,30,fall
52_311,100,30,60,20,80,90,tons,western,30,fall
52_312,100,30,60,20,80,90,tons,western,30,fall
52_313,100,30,60,20,80,90,tons,western,30,fall
52_321,100,30,60,20,80,90,tons,western,30,fall
52_322,100,30,60,20,80,90,tons,western,30,fall
52_323,100,30,60,20,80,90,tons,western,30,fall
52_331,100,30,60,20,80,90,tons,western,30,fall
52_332,100,30,60,20,80,90,tons,western,30,fall
52_333,100,30,60,20,80,90,tons,western,30,fall
52_411,100,30,60,20,80,90,tons,western,30,fall
52_412,100,30,60,20,80,90,tons,western,30,fall
52_413,100,30,60,20,80,90,tons,western,30,fall
52_421,100,30,60,20,80,90,tons,western,30,fall
52_422,100,30,60,20,80,90,tons,western,30,fall
52_423,100,30,60,20,80,90,tons,western,30,fall
52_431,100,30,60,20,80,90,tons,western,30,fall
52_432,100,30,60,20,80,90,tons,western,30,fall
52_433,100,30,60,20,80,90,tons,western,30,fall
52_511,100,30,60,20,80,90,tons,western,30,fall
52_512,100,30,60,20,80,90,tons,western,30,fall
52_513,100,30,60,20,80,90,tons,western,30,fall
52_521,100,30,60,20,80,90,tons,western,30,fall
52_522,100,30,60,20,80,90,tons,western,30,fall
52_523,100,30,60,20,80,90,tons,western,30,fall
52_531,100,30,60,20,80,90,tons,western,30,fall
52_532,100,30,60,20,80,90,tons,western,30,fall
52_533,100,30,60,20,80,90,tons,western,30,fall
53_111,100,30,60,20,80,90,tons,western,30,fall
53_112,100,30,60,20,80,90,tons,western,30,fall
53_113,100,30,60,20,80,90,tons,western,30,fall
53_121,100,30,60,20,80,90,tons,western,30,fall
53_122,100,30,60,20,80,90,tons,western,30,fall
53_123,100,30,60,20,80,90,tons,western,30,fall
53_131,100,30,60,20,80,90,tons,western,30,fall
53_132,100,30,60,20,80,90,tons,western,30,fall
53_133,100,30,60,20,80,90,tons,western,30,fall
53_211,100,30,60,20,80,90,tons,western,30,fall
53_212,100,30,60,20,80,90,tons,western,30,fall
53_213,100,30,60,20,80,90,tons,western,30,fall
53_221,100,30,60,20,80,90,tons,western,30,fall
53_222,100,30,60,20,80,90,tons,western,30,fall
53_223,100,30,60,20,80,90,tons,western,30,fall
53_231,100,30,60,20,80,90,tons,western,30,fall
53_232,100,30,60,20,80,90,tons,western,30,fall
53_233,100,30,60,20,80,90,tons,western,30,fall
53_311,100,30,60,20,80,90,tons,western,30,fall
53_312,100,30,60,20,80,90,tons,western,30,fall
53_313,100,30,60,20,80,90,tons,western,30,fall
53_321,100,30,60,20,80,90,tons,western,30,fall
53_322,100,30,60,20,80,90,tons,western,30,fall
53_323,100,30,60,20,80,90,tons,western,30,fall
53_331,100,30,60,20,80,90,tons,western,30,fall
53_332,100,30,60,20,80,90,tons,western,30,fall
53_333,100,30,60,20,80,90,tons,western,30,fall
53_411,100,30,60,20,80,90,tons,western,30,fall
53_412,100,30,60,20,80,90,tons,western,30,fall
53_413,100,30,60,20,80,90,tons,western,30,fall
53_421,100,30,60,20,80,90,tons,western,30,fall
53_422,100,30,60,20,80,90,tons,western,30,fall
53_423,100,30,60,20,80,90,tons,western,30,fall
53_431,100,30,60,20,80,90,tons,western,30,fall
53_432,100,30,60,20,80,90,tons,western,30,fall
53_433,100,30,60,20,80,90,tons,western,30,fall
53_511,100,30,60,20,80,90,tons,western,30,fall
53_512,100,30,60,20,80,90,tons,western,30,fall
53_513,100,30,60,20,80,90,tons,western,30,fall
53_521,100,30,60,20,80,90,tons,western,30,fall
53_522,100,30,60,20,80,90,tons,western,30,fall
53_523,100,30,60,20,80,90,tons,western,30,fall
53_531,100,30,60,20,80,90,tons,western,30,fall
53_532,100,30,60,20,80,90,tons,western,30,fall
53_533,100,30,60,20,80,90,tons,western,30,fall
54_111,100,30,60,20,80,90,tons,western,30,fall
54_112,100,30,60,20,80,90,tons,western,30,fall
54_113,100,30,60,20,80,90,tons,western,30,fall
54_121,100,30,60,20,80,90,tons,western,30,fall
54_122,100,30,60,20,80,90,tons,western,30,fall
54_123,100,30,60,20,80,90,tons,western,30,fall
54_131,100,30,60,20,80,90,tons,western,30,fall
54_132,100,30,60,20,80,90,tons,western,30,fall
54_133,100,30,60,20,80,90,tons,western,30,fall
54_211,100,30,60,20,80,90,tons,western,30,fall
54_212,100,30,60,20,80,90,tons,western,30,fall
54_213,100,30,60,20,80,90,tons,western,30,fall
54_221,100,30,60,20,80,90,tons,western,30,fall
54_222,100,30,60,20,80,90,tons,western,30,fall
54_223,100,30,60,20,80,90,tons,western,30,fall
54_231,100,30,60,20,80,90,tons,western,30,fall
54_232,100,30,60,20,80,90,tons,western,30,fall
54_233,100,30,60,20,80,90,tons,western,30,fall
54_311,100,30,60,20,80,90,tons,western,30,fall
54_312,100,30,60,20,80,90,tons,western,30,fall
54_313,100,30,60,20,80,90,tons,western,30,fall
54_321,100,30,60,20,80,90,tons,western,30,fall
54_322,100,30,60,20,80,90,tons,western,30,fall
54_323,100,30,60,20,80,90,tons,western,30,fall
54_331,100,30,60,20,80,90,tons,western,30,fall
54_332,100,30,60,20,80,90,tons,western,30,fall
54_333,100,30,60,20,80,90,tons,western,30,fall
54_411,100,30,60,20,80,90,tons,western,30,fall
54_412,100,30,60,20,80,90,tons,western,30,fall
54_413,100,30,60,20,80,90,tons,western,30,fall
54_421,100,30,60,20,80,90,tons,western,30,fall
54_422,100,30,60,20,80,90,tons,western,30,fall
54_423,100,30,60,20,80,90,tons,western,30,fall
54_431,100,30,60,20,80,90,tons,western,30,fall
54_432,100,30,60,20,80,90,tons,western,30,fall
54_433,100,30,60,20,80,90,tons,western,30,fall
54_511,100,30,60,20,80,90,tons,western,30,fall
54_512,100,30,60,20,80,90,tons,western,30,fall
54_513,100,30,60,20,80,90,tons,western,30,fall
54_521,100,30,60,20,80,90,tons,western,30,fall
54_522,100,30,60,20,80,90,tons,western,30,fall
54_523,100,30,60,20,80,90,tons,western,30,fall
54_531,100,30,60,20,80,90,tons,western,30,fall
54_532,100,30,60,20,80,90,tons,western,30,fall
54_533,100,30,60,20,80,90,tons,western,30,fall
55_111,100,30,60,20,80,90,tons,western,30,fall
55_112,100,30,60,20,80,90,tons,western,30,fall
55_113,100,30,60,20,80,90,tons,western,30,fall
55_121,100,30,60,20,80,90,tons,western,30,fall
55_122,100,30,60,20,80,90,tons,western,30,fall
55_123,100,30,60,20,80,90,tons,western,30,fall
55_131,100,30,60,20,80,90,tons,western,30,fall
55_132,100,30,60,20,80,90,tons,western,30,fall
55_133,100,30,60,20,80,90,tons,western,30,fall
55_211,100,30,60,20,80,90,tons,western,30,fall
55_212,100,30,60,20,80,90,tons,western,30,fall
55_213,100,30,60,20,80,90,tons,western,30,fall
55_221,100,30,60,20,80,90,tons,western,30,fall
55_222,100,30,60,20,80,90,tons,western,30,fall
55_223,100,30,60,20,80,90,tons,western,30,fall
55_231,100,30,60,20,80,90,tons,western,30,fall
55_232,100,30,60,20,80,90,tons,western,30,fall
55_233,100,30,60,20,80,90,tons,western,30,fall
55_311,100,30,60,20,80,90,tons,western,30,fall
55_312,100,30,60,20,80,90,tons,western,30,fall
55_313,100,30,60,20,80,90,tons,western,30,fall
55_321,100,30,60,20,80,90,tons,western,30,fall
55_322,100,30,60,20,80,90,tons,western,30,fall
55_323,100,30,60,20,80,90,tons,western,30,fall
55_331,100,30,60,20,80,90,tons,western,30,fall
55_332,100,30,60,20,80,90,tons,western,30,fall
55_333,100,30,60,20,80,90,tons,western,30,fall
55_411,100,30,60,20,80,90,tons,western,30,fall
55_412,100,30,60,20,80,90,tons,western,30,fall
55_413,100,30,60,20,80,90,tons,western,30,fall
55_421,100,30,60,20,80,90,tons,western,30,fall
55_422,100,30,60,20,80,90,tons,western,30,fall
55_423,100,30,60,20,80,90,tons,western,30,fall
55_431,100,30,60,20,80,90,tons,western,30,fall
55_432,100,30,60,20,80,90,tons,western,30,fall
55_433,100,30,60,20,80,90,tons,western,30,fall
55_511,100,30,60,20,80,90,tons,western,30,fall
55_512,100,30,60,20,80,90,tons,western,30,fall
55_513,100,30,60,20,80,90,tons,western,30,fall
55_521,100,30,60,20,80,90,tons,western,30,fall
55_522,100,30,60,20,80,90,tons,western,30,fall
55_523,100,30,60,20,80,90,tons,western,30,fall
55_531,100,30,60,20,80,90,tons,western,30,fall
